bing	379	montreal	0.01303238817833519
bing	192	dracula	0.01213238817833519
bing	423	oracle	0.01133238817833519
bing	584	tim berners-lee	0.01093238817833519
bing	249	google drive	0.01023238817833519
bing	73	cancer	0.00903238817833519
bing	68	cern	0.00893238817833519
bing	655	yandex	0.00893238817833519
bing	439	perl	0.00883238817833519
bing	485	representational state transfer	0.00833238817833519
bing	137	data	0.00803238817833519
bing	173	digital object identifier	0.007132388178335189
bing	361	massachusetts institute of technology	0.00693238817833519
bing	162	database	0.006032388178335189
bing	63	business intelligence	0.00563238817833519
bing	4	aol	0.0055323881783351896
bing	61	bram stoker	0.005432388178335189
bing	437	pattern	0.00493238817833519
bing	304	international standard book number	0.00423238817833519
bing	396	national security agency	0.00403238817833519
bing	269	ieee	0.0037323881783351896
bing	402	netscape	0.0035323881783351895
bing	419	open directory project	0.0034323881783351893
bing	454	privacy	0.0030323881783351895
bing	99	compiler	0.0029323881783351892
bing	370	metadata	0.0026323881783351893
bing	351	mit	0.0024323881783351892
bing	462	pubmed identifier	0.0024323881783351892
bing	161	data warehouse	0.002032388178335189
bing	266	human rights	0.002032388178335189
bing	608	vannevar bush	0.002032388178335189
bing	234	gartner	0.0019323881783351894
bing	261	herman hollerith	0.0019323881783351894
bing	495	routing	0.0017323881783351894
bing	82	chess	0.0016323881783351893
bing	72	cambridge university press	0.0013323881783351894
bing	74	carnegie mellon university	0.0013323881783351894
bing	639	webserver	0.0013323881783351894
bing	151	data mart	0.0012323881783351893
bing	317	joseph marie jacquard	0.0012323881783351893
bing	348	lycos	0.0012323881783351893
bing	605	usability	0.0012323881783351893
bing	163	database management system	0.0011323881783351893
bing	293	information technology	0.0011323881783351893
bing	273	imperial college london	0.0010323881783351895
bing	364	mcgill university	0.0010323881783351895
bing	508	scalability	0.0010323881783351895
bing	538	software engineering	0.0010323881783351895
bing	28	archie comics	9.323881783351893E-4
bing	215	extract, transform, load	9.323881783351893E-4
bing	254	grid computing	9.323881783351893E-4
bing	368	memory	9.323881783351893E-4
bing	131	cultural studies	8.323881783351893E-4
bing	267	hypertext	8.323881783351893E-4
bing	288	information retrieval	8.323881783351893E-4
bing	395	national institute of standards and technology	8.323881783351893E-4
bing	567	surveillance	8.323881783351893E-4
bing	12	advertising	7.323881783351893E-4
bing	130	cuil	7.323881783351893E-4
bing	374	microsoft analysis services	7.323881783351893E-4
bing	403	network topology	7.323881783351893E-4
bing	469	query string	7.323881783351893E-4
bing	636	web scraping	7.323881783351893E-4
bing	19	alltheweb	6.323881783351893E-4
bing	59	boolean algebra	6.323881783351893E-4
bing	209	excite	6.323881783351893E-4
bing	353	molap	6.323881783351893E-4
bing	472	rolap	6.323881783351893E-4
bing	500	sas institute	6.323881783351893E-4
bing	559	statistics	6.323881783351893E-4
bing	658	z39.50	6.323881783351893E-4
bing	36	association for computing machinery	5.323881783351892E-4
bing	167	decision support system	5.323881783351892E-4
bing	203	eugene garfield	5.323881783351892E-4
bing	315	john nunn	5.323881783351892E-4
bing	367	medicine	5.323881783351892E-4
bing	400	nature (journal)	5.323881783351892E-4
bing	410	oclc	5.323881783351892E-4
bing	421	operating system	5.323881783351892E-4
bing	436	parsing	5.323881783351892E-4
bing	471	quora	5.323881783351892E-4
bing	476	rapidminer	5.323881783351892E-4
bing	479	receiver operating characteristic	5.323881783351892E-4
bing	507	statistica	5.323881783351892E-4
bing	624	web cache	5.323881783351892E-4
bing	1	a9.com	4.323881783351893E-4
bing	34	as we may think	4.323881783351893E-4
bing	62	british petroleum	4.323881783351893E-4
bing	65	buzzword	4.323881783351893E-4
bing	87	cloud storage	4.323881783351893E-4
bing	110	computer architecture	4.323881783351893E-4
bing	116	computer science	4.323881783351893E-4
bing	238	genetics	4.323881783351893E-4
bing	313	java (programming language)	4.323881783351893E-4
bing	363	mathematics	4.323881783351893E-4
bing	394	national center for supercomputing applications	4.323881783351893E-4
bing	431	overfitting	4.323881783351893E-4
bing	432	overture	4.323881783351893E-4
bing	482	relevance	4.323881783351893E-4
bing	575	test set	4.323881783351893E-4
bing	607	user interface	4.323881783351893E-4
bing	646	wireless sensor network	4.323881783351893E-4
bing	6	academic press	3.3238817833518926E-4
bing	30	argonne national laboratory	3.3238817833518926E-4
bing	31	artificial intelligence	3.3238817833518926E-4
bing	33	artificial neural network	3.3238817833518926E-4
bing	76	case western reserve university	3.3238817833518926E-4
bing	79	censorship	3.3238817833518926E-4
bing	90	cognitive science	3.3238817833518926E-4
bing	129	cryptography	3.3238817833518926E-4
bing	228	forestle	3.3238817833518926E-4
bing	242	gerard salton	3.3238817833518926E-4
bing	295	infoseek	3.3238817833518926E-4
bing	449	predictive model markup language	3.3238817833518926E-4
bing	549	springer verlag	3.3238817833518926E-4
bing	565	supreme court of the united states	3.3238817833518926E-4
bing	579	tf-idf	3.3238817833518926E-4
bing	649	world wide web wanderer	3.3238817833518926E-4
bing	7	academic journal	2.3238817833518927E-4
bing	16	algorithm	2.3238817833518927E-4
bing	22	alvin weinberg	2.3238817833518927E-4
bing	49	bill inmon	2.3238817833518927E-4
bing	54	bioinformatics	2.3238817833518927E-4
bing	57	blekko	2.3238817833518927E-4
bing	71	calvin mooers	2.3238817833518927E-4
bing	77	categorization	2.3238817833518927E-4
bing	84	churn rate	2.3238817833518927E-4
bing	113	computer music	2.3238817833518927E-4
bing	127	cross-platform	2.3238817833518927E-4
bing	138	data mining extensions	2.3238817833518927E-4
bing	150	data management	2.3238817833518927E-4
bing	183	distributed computing	2.3238817833518927E-4
bing	205	european conference on machine learning and principles and practice of knowledge discovery in databases	2.3238817833518927E-4
bing	208	exalead	2.3238817833518927E-4
bing	211	expert system	2.3238817833518927E-4
bing	222	factor analysis	2.3238817833518927E-4
bing	226	first amendment to the united states constitution	2.3238817833518927E-4
bing	230	forrester research	2.3238817833518927E-4
bing	258	hans peter luhn	2.3238817833518927E-4
bing	260	health insurance portability and accountability act	2.3238817833518927E-4
bing	263	hotbot	2.3238817833518927E-4
bing	265	human%e2%80%93computer interaction	2.3238817833518927E-4
bing	279	informationweek	2.3238817833518927E-4
bing	285	information management	2.3238817833518927E-4
bing	296	initial public offering	2.3238817833518927E-4
bing	301	intellectual property	2.3238817833518927E-4
bing	311	jhepwork	2.3238817833518927E-4
bing	314	java data mining	2.3238817833518927E-4
bing	339	linkrot	2.3238817833518927E-4
bing	349	matrix	2.3238817833518927E-4
bing	397	natural language toolkit	2.3238817833518927E-4
bing	409	numerical analysis	2.3238817833518927E-4
bing	414	online analytical processing	2.3238817833518927E-4
bing	438	people's republic of china	2.3238817833518927E-4
bing	451	prentice hall	2.3238817833518927E-4
bing	457	procedural programming	2.3238817833518927E-4
bing	459	programming language	2.3238817833518927E-4
bing	470	question answering	2.3238817833518927E-4
bing	497	russian federation	2.3238817833518927E-4
bing	539	software release life cycle	2.3238817833518927E-4
bing	554	statsoft	2.3238817833518927E-4
bing	564	support vector machines	2.3238817833518927E-4
bing	574	teoma	2.3238817833518927E-4
bing	578	text mining	2.3238817833518927E-4
bing	595	uima	2.3238817833518927E-4
bing	597	ubiquitous computing	2.3238817833518927E-4
bing	602	university of minnesota	2.3238817833518927E-4
bing	615	virtual reality	2.3238817833518927E-4
bing	632	web page	2.3238817833518927E-4
bing	633	web portal	2.3238817833518927E-4
bing	644	wikia search	2.3238817833518927E-4
bing	0	1890 us census	1.3238817833518927E-4
bing	2	acm computing classification system	1.3238817833518927E-4
bing	3	advise	1.3238817833518927E-4
bing	5	aol search	1.3238817833518927E-4
bing	8	accuracy and precision	1.3238817833518927E-4
bing	9	actuate corporation	1.3238817833518927E-4
bing	10	adversarial information retrieval	1.3238817833518927E-4
bing	11	adverse drug reaction	1.3238817833518927E-4
bing	13	aggregate (data warehouse)	1.3238817833518927E-4
bing	14	aggregate function	1.3238817833518927E-4
bing	15	alan emtage	1.3238817833518927E-4
bing	17	algorithm design	1.3238817833518927E-4
bing	18	aliweb	1.3238817833518927E-4
bing	20	alpha consumer	1.3238817833518927E-4
bing	23	analysis of algorithms	1.3238817833518927E-4
bing	24	analytics	1.3238817833518927E-4
bing	25	anchor modeling	1.3238817833518927E-4
bing	26	angoss	1.3238817833518927E-4
bing	27	anomaly detection	1.3238817833518927E-4
bing	29	archie search engine	1.3238817833518927E-4
bing	32	artificial life	1.3238817833518927E-4
bing	37	association rule	1.3238817833518927E-4
bing	38	association rule learning	1.3238817833518927E-4
bing	39	association rule mining	1.3238817833518927E-4
bing	40	association rules	1.3238817833518927E-4
bing	41	atlantic monthly	1.3238817833518927E-4
bing	42	automata theory	1.3238817833518927E-4
bing	43	automated reasoning	1.3238817833518927E-4
bing	44	automatic summarization	1.3238817833518927E-4
bing	46	bayes' theorem	1.3238817833518927E-4
bing	47	berlekamp	1.3238817833518927E-4
bing	48	bibliometrics	1.3238817833518927E-4
bing	50	binary independence model	1.3238817833518927E-4
bing	51	binary classification	1.3238817833518927E-4
bing	53	bioinformatic	1.3238817833518927E-4
bing	55	biomedical	1.3238817833518927E-4
bing	56	blackle.com	1.3238817833518927E-4
bing	58	boogami	1.3238817833518927E-4
bing	60	boolean operators	1.3238817833518927E-4
bing	64	business intelligence tools	1.3238817833518927E-4
bing	66	c. j. van rijsbergen	1.3238817833518927E-4
bing	67	capps ii	1.3238817833518927E-4
bing	69	cikm conference	1.3238817833518927E-4
bing	70	crisp-dm	1.3238817833518927E-4
bing	78	category theory	1.3238817833518927E-4
bing	80	chacha (search engine)	1.3238817833518927E-4
bing	81	chemicalize.org	1.3238817833518927E-4
bing	83	chess endgame	1.3238817833518927E-4
bing	85	clarabridge	1.3238817833518927E-4
bing	86	classification of the sciences (peirce)	1.3238817833518927E-4
bing	88	cluster analysis	1.3238817833518927E-4
bing	89	co-occurrence	1.3238817833518927E-4
bing	91	collaborative information seeking	1.3238817833518927E-4
bing	92	collaborative search engine	1.3238817833518927E-4
bing	93	column-oriented dbms	1.3238817833518927E-4
bing	94	combinatorial game	1.3238817833518927E-4
bing	95	combinatorics	1.3238817833518927E-4
bing	96	communications of the acm	1.3238817833518927E-4
bing	97	comparison of olap servers	1.3238817833518927E-4
bing	100	computability theory	1.3238817833518927E-4
bing	101	computational chemistry	1.3238817833518927E-4
bing	102	computational complexity theory	1.3238817833518927E-4
bing	103	computational geometry	1.3238817833518927E-4
bing	104	computational linguistics	1.3238817833518927E-4
bing	105	computational neuroscience	1.3238817833518927E-4
bing	106	computational physics	1.3238817833518927E-4
bing	107	computational science	1.3238817833518927E-4
bing	108	computer accessibility	1.3238817833518927E-4
bing	109	computer animation	1.3238817833518927E-4
bing	111	computer data storage	1.3238817833518927E-4
bing	112	computer graphics	1.3238817833518927E-4
bing	114	computer networking	1.3238817833518927E-4
bing	115	computer programming	1.3238817833518927E-4
bing	118	concurrency (computer science)	1.3238817833518927E-4
bing	119	concurrency control	1.3238817833518927E-4
bing	120	condition monitoring	1.3238817833518927E-4
bing	121	conference on information and knowledge management	1.3238817833518927E-4
bing	122	conference on knowledge discovery and data mining	1.3238817833518927E-4
bing	123	contextual advertising	1.3238817833518927E-4
bing	124	controlled vocabulary	1.3238817833518927E-4
bing	125	cornelis j. van rijsbergen	1.3238817833518927E-4
bing	126	cross-language information retrieval	1.3238817833518927E-4
bing	128	cross industry standard process for data mining	1.3238817833518927E-4
bing	132	customer analytics	1.3238817833518927E-4
bing	134	cyril w. cleverdon	1.3238817833518927E-4
bing	136	dashboard (business)	1.3238817833518927E-4
bing	139	data pre-processing	1.3238817833518927E-4
bing	140	data vault modeling	1.3238817833518927E-4
bing	141	data analysis	1.3238817833518927E-4
bing	142	data cleaning	1.3238817833518927E-4
bing	143	data clustering	1.3238817833518927E-4
bing	144	data collection	1.3238817833518927E-4
bing	145	data dictionary	1.3238817833518927E-4
bing	146	data dredging	1.3238817833518927E-4
bing	147	data extraction	1.3238817833518927E-4
bing	148	data integration	1.3238817833518927E-4
bing	149	data loading	1.3238817833518927E-4
bing	153	data mining in agriculture	1.3238817833518927E-4
bing	154	data mining in meteorology	1.3238817833518927E-4
bing	155	data modeling	1.3238817833518927E-4
bing	156	data set	1.3238817833518927E-4
bing	157	data snooping	1.3238817833518927E-4
bing	158	data structure	1.3238817833518927E-4
bing	159	data transformation	1.3238817833518927E-4
bing	160	data visualization	1.3238817833518927E-4
bing	164	database system	1.3238817833518927E-4
bing	165	daum communications	1.3238817833518927E-4
bing	166	decision making	1.3238817833518927E-4
bing	168	decision tree learning	1.3238817833518927E-4
bing	169	decision trees	1.3238817833518927E-4
bing	170	deepwater horizon oil spill	1.3238817833518927E-4
bing	171	degenerate dimension	1.3238817833518927E-4
bing	172	desktop search	1.3238817833518927E-4
bing	174	digital obsolescence	1.3238817833518927E-4
bing	175	dimension (data warehouse)	1.3238817833518927E-4
bing	176	dimension reduction	1.3238817833518927E-4
bing	177	dimension table	1.3238817833518927E-4
bing	178	dimensional modeling	1.3238817833518927E-4
bing	179	discounted cumulative gain	1.3238817833518927E-4
bing	180	discovery (observation)	1.3238817833518927E-4
bing	181	discovery net	1.3238817833518927E-4
bing	182	dissolved gas analysis	1.3238817833518927E-4
bing	184	distributed web crawling	1.3238817833518927E-4
bing	185	divergence-from-randomness model	1.3238817833518927E-4
bing	186	document retrieval	1.3238817833518927E-4
bing	188	don swanson	1.3238817833518927E-4
bing	189	donald b. crouch	1.3238817833518927E-4
bing	190	dot-com bubble	1.3238817833518927E-4
bing	191	dots-and-boxes	1.3238817833518927E-4
bing	193	drug discovery	1.3238817833518927E-4
bing	195	early-arriving fact	1.3238817833518927E-4
bing	196	educational data mining	1.3238817833518927E-4
bing	197	electrical power	1.3238817833518927E-4
bing	198	electronic health records	1.3238817833518927E-4
bing	199	eli pariser	1.3238817833518927E-4
bing	200	emanuel goldberg	1.3238817833518927E-4
bing	201	enterprise search	1.3238817833518927E-4
bing	202	environment for developing kdd-applications supported by index-structures	1.3238817833518927E-4
bing	206	european summer school in information retrieval	1.3238817833518927E-4
bing	207	evolutionary computation	1.3238817833518927E-4
bing	210	experian hitwise	1.3238817833518927E-4
bing	212	expertise finding	1.3238817833518927E-4
bing	213	exploratory data analysis	1.3238817833518927E-4
bing	214	extended boolean model	1.3238817833518927E-4
bing	216	f-score	1.3238817833518927E-4
bing	217	f. wilfrid lancaster	1.3238817833518927E-4
bing	218	fico	1.3238817833518927E-4
bing	220	fact (data warehouse)	1.3238817833518927E-4
bing	221	fact table	1.3238817833518927E-4
bing	223	federated search	1.3238817833518927E-4
bing	225	filter bubble	1.3238817833518927E-4
bing	227	focused crawler	1.3238817833518927E-4
bing	229	formal methods	1.3238817833518927E-4
bing	231	functional programming	1.3238817833518927E-4
bing	232	fuzzy retrieval	1.3238817833518927E-4
bing	233	gnu project	1.3238817833518927E-4
bing	235	general architecture for text engineering	1.3238817833518927E-4
bing	236	generalized vector space model	1.3238817833518927E-4
bing	237	genetic algorithms	1.3238817833518927E-4
bing	239	genieknows	1.3238817833518927E-4
bing	240	genres	1.3238817833518927E-4
bing	243	gerard salton award	1.3238817833518927E-4
bing	246	goodsearch	1.3238817833518927E-4
bing	248	google bombing	1.3238817833518927E-4
bing	251	google effect	1.3238817833518927E-4
bing	252	gopher (protocol)	1.3238817833518927E-4
bing	253	graph theory	1.3238817833518927E-4
bing	255	guruji.com	1.3238817833518927E-4
bing	256	holap	1.3238817833518927E-4
bing	259	harmonic mean	1.3238817833518927E-4
bing	262	hitwise	1.3238817833518927E-4
bing	264	human%e2%80%93computer information retrieval	1.3238817833518927E-4
bing	270	ill-posed	1.3238817833518927E-4
bing	271	image processing	1.3238817833518927E-4
bing	272	image retrieval	1.3238817833518927E-4
bing	274	independency	1.3238817833518927E-4
bing	275	index (database)	1.3238817833518927E-4
bing	278	informatics (academic field)	1.3238817833518927E-4
bing	280	information retrieval facility	1.3238817833518927E-4
bing	281	information access	1.3238817833518927E-4
bing	282	information architecture	1.3238817833518927E-4
bing	283	information extraction	1.3238817833518927E-4
bing	284	information integration	1.3238817833518927E-4
bing	286	information need	1.3238817833518927E-4
bing	287	information overload	1.3238817833518927E-4
bing	289	information retrieval applications	1.3238817833518927E-4
bing	290	information science	1.3238817833518927E-4
bing	291	information seeking	1.3238817833518927E-4
bing	292	information society	1.3238817833518927E-4
bing	294	information theory	1.3238817833518927E-4
bing	297	inktomi (company)	1.3238817833518927E-4
bing	298	institutional memory	1.3238817833518927E-4
bing	299	insulator (electrical)	1.3238817833518927E-4
bing	300	intellectual freedom	1.3238817833518927E-4
bing	302	interactive visualization	1.3238817833518927E-4
bing	303	international conference on very large data bases	1.3238817833518927E-4
bing	305	internet search engines and libraries	1.3238817833518927E-4
bing	306	interpreter (computing)	1.3238817833518927E-4
bing	307	inverted index	1.3238817833518927E-4
bing	308	iterative algorithm	1.3238817833518927E-4
bing	309	j. c. r. licklider	1.3238817833518927E-4
bing	310	jasis	1.3238817833518927E-4
bing	312	jacquard loom	1.3238817833518927E-4
bing	316	john seward	1.3238817833518927E-4
bing	318	jughead (computer)	1.3238817833518927E-4
bing	319	jughead jones	1.3238817833518927E-4
bing	320	jumpstation	1.3238817833518927E-4
bing	321	kdd conference	1.3238817833518927E-4
bing	322	knime	1.3238817833518927E-4
bing	323	kxen inc.	1.3238817833518927E-4
bing	324	karen spa�rck jones	1.3238817833518927E-4
bing	325	keypunch	1.3238817833518927E-4
bing	327	kluwer academic publishers	1.3238817833518927E-4
bing	328	knowledge discovery	1.3238817833518927E-4
bing	329	knowledge organization	1.3238817833518927E-4
bing	330	knowledge visualization	1.3238817833518927E-4
bing	331	lionsolver	1.3238817833518927E-4
bing	332	language model	1.3238817833518927E-4
bing	333	latent dirichlet allocation	1.3238817833518927E-4
bing	334	latent semantic analysis	1.3238817833518927E-4
bing	335	latent semantic indexing	1.3238817833518927E-4
bing	338	library and information science	1.3238817833518927E-4
bing	340	list of computer science conferences	1.3238817833518927E-4
bing	341	list of information retrieval libraries	1.3238817833518927E-4
bing	342	list of reporting software	1.3238817833518927E-4
bing	345	local search (internet)	1.3238817833518927E-4
bing	346	logic programming	1.3238817833518927E-4
bing	347	looksmart	1.3238817833518927E-4
bing	350	medlars	1.3238817833518927E-4
bing	352	ml-flex	1.3238817833518927E-4
bing	356	magellan (search engine)	1.3238817833518927E-4
bing	358	mark mccahill	1.3238817833518927E-4
bing	359	market basket analysis	1.3238817833518927E-4
bing	360	mass surveillance	1.3238817833518927E-4
bing	362	mathematical logic	1.3238817833518927E-4
bing	365	mean reciprocal rank	1.3238817833518927E-4
bing	366	measure (data warehouse)	1.3238817833518927E-4
bing	371	metasearch engine	1.3238817833518927E-4
bing	372	microarchitecture	1.3238817833518927E-4
bing	375	mind maps	1.3238817833518927E-4
bing	376	mining software repositories	1.3238817833518927E-4
bing	377	missing data	1.3238817833518927E-4
bing	378	modeling and simulation	1.3238817833518927E-4
bing	380	morgan kaufmann	1.3238817833518927E-4
bing	382	mugurdy	1.3238817833518927E-4
bing	383	multidimensional expressions	1.3238817833518927E-4
bing	384	multifactor dimensionality reduction	1.3238817833518927E-4
bing	385	multilinear subspace learning	1.3238817833518927E-4
bing	386	multimedia information retrieval	1.3238817833518927E-4
bing	387	multiprocessing	1.3238817833518927E-4
bing	388	multisearch	1.3238817833518927E-4
bing	389	multivariate statistics	1.3238817833518927E-4
bing	390	music information retrieval	1.3238817833518927E-4
bing	391	nltk	1.3238817833518927E-4
bing	392	named-entity recognition	1.3238817833518927E-4
bing	393	national bureau of standards	1.3238817833518927E-4
bing	398	natural language processing	1.3238817833518927E-4
bing	399	natural language search engine	1.3238817833518927E-4
bing	404	neural networks	1.3238817833518927E-4
bing	405	nicholas j. belkin	1.3238817833518927E-4
bing	406	nicholas jardine	1.3238817833518927E-4
bing	407	northern light group	1.3238817833518927E-4
bing	408	number theory	1.3238817833518927E-4
bing	411	olap cube	1.3238817833518927E-4
bing	412	object-oriented programming	1.3238817833518927E-4
bing	413	online algorithm	1.3238817833518927E-4
bing	415	online search	1.3238817833518927E-4
bing	416	ontologies	1.3238817833518927E-4
bing	417	ontology (information science)	1.3238817833518927E-4
bing	418	opensearch	1.3238817833518927E-4
bing	420	open drive	1.3238817833518927E-4
bing	422	operational data store	1.3238817833518927E-4
bing	424	oracle data mining	1.3238817833518927E-4
bing	425	oracle machine	1.3238817833518927E-4
bing	426	orange (software)	1.3238817833518927E-4
bing	428	orthogonality	1.3238817833518927E-4
bing	429	oscar nierstrasz	1.3238817833518927E-4
bing	430	outline of information science	1.3238817833518927E-4
bing	434	paid inclusion	1.3238817833518927E-4
bing	435	parallel computing	1.3238817833518927E-4
bing	440	personal information management	1.3238817833518927E-4
bing	441	pharmacy	1.3238817833518927E-4
bing	442	philosophy of information	1.3238817833518927E-4
bing	443	picollator	1.3238817833518927E-4
bing	444	police-enforced anpr in the uk	1.3238817833518927E-4
bing	445	positive predictive value	1.3238817833518927E-4
bing	446	power transformer	1.3238817833518927E-4
bing	448	precision and recall	1.3238817833518927E-4
bing	450	predictive analytics	1.3238817833518927E-4
bing	452	preservation (library and archival science)	1.3238817833518927E-4
bing	453	principle of least astonishment	1.3238817833518927E-4
bing	455	probabilistic relevance model	1.3238817833518927E-4
bing	456	probabilistic relevance model (bm25)	1.3238817833518927E-4
bing	458	profiling practices	1.3238817833518927E-4
bing	460	programming paradigm	1.3238817833518927E-4
bing	461	proximity search (text)	1.3238817833518927E-4
bing	463	public library	1.3238817833518927E-4
bing	464	punched cards	1.3238817833518927E-4
bing	465	python (programming language)	1.3238817833518927E-4
bing	467	quantitative structure%e2%80%93activity relationship	1.3238817833518927E-4
bing	468	quantum computer	1.3238817833518927E-4
bing	473	r (programming language)	1.3238817833518927E-4
bing	474	ralph kimball	1.3238817833518927E-4
bing	475	rank order	1.3238817833518927E-4
bing	477	reactive business intelligence	1.3238817833518927E-4
bing	478	real-time computing	1.3238817833518927E-4
bing	480	regression analysis	1.3238817833518927E-4
bing	481	relational database	1.3238817833518927E-4
bing	483	relevance (information retrieval)	1.3238817833518927E-4
bing	484	relevance feedback	1.3238817833518927E-4
bing	486	requirements analysis	1.3238817833518927E-4
bing	487	rexer's annual data miner survey	1.3238817833518927E-4
bing	488	robert m. hayes	1.3238817833518927E-4
bing	489	robert r. korfhage	1.3238817833518927E-4
bing	490	robert tibshirani	1.3238817833518927E-4
bing	491	robotics	1.3238817833518927E-4
bing	494	rocchio classification	1.3238817833518927E-4
bing	496	rule of inference	1.3238817833518927E-4
bing	498	sapo (company)	1.3238817833518927E-4
bing	499	sas (software)	1.3238817833518927E-4
bing	501	semma	1.3238817833518927E-4
bing	502	sigkdd	1.3238817833518927E-4
bing	503	sigmod	1.3238817833518927E-4
bing	504	smart information retrieval system	1.3238817833518927E-4
bing	505	spss modeler	1.3238817833518927E-4
bing	509	science, technology and society	1.3238817833518927E-4
bing	510	scientific american magazine	1.3238817833518927E-4
bing	511	searchme	1.3238817833518927E-4
bing	512	search engine watch	1.3238817833518927E-4
bing	513	search aggregator	1.3238817833518927E-4
bing	514	search directory	1.3238817833518927E-4
bing	515	search engine (computing)	1.3238817833518927E-4
bing	516	search engine (disambiguation)	1.3238817833518927E-4
bing	521	search oriented architecture	1.3238817833518927E-4
bing	522	selection-based search	1.3238817833518927E-4
bing	523	self-organizing map	1.3238817833518927E-4
bing	524	semantic web	1.3238817833518927E-4
bing	526	sensitivity and specificity	1.3238817833518927E-4
bing	527	sequence mining	1.3238817833518927E-4
bing	528	set theory	1.3238817833518927E-4
bing	529	sixth normal form	1.3238817833518927E-4
bing	530	slowly changing dimension	1.3238817833518927E-4
bing	531	social science research network	1.3238817833518927E-4
bing	532	social information seeking	1.3238817833518927E-4
bing	533	social search	1.3238817833518927E-4
bing	534	society for industrial and applied mathematics	1.3238817833518927E-4
bing	536	software design	1.3238817833518927E-4
bing	537	software development process	1.3238817833518927E-4
bing	540	software testing	1.3238817833518927E-4
bing	541	sogou.com	1.3238817833518927E-4
bing	542	sorrell v. ims health, inc.	1.3238817833518927E-4
bing	543	spatial index	1.3238817833518927E-4
bing	544	spearman's rank correlation coefficient	1.3238817833518927E-4
bing	545	special interest group on information retrieval	1.3238817833518927E-4
bing	546	spell checker	1.3238817833518927E-4
bing	547	spider trap	1.3238817833518927E-4
bing	548	spreadsheets	1.3238817833518927E-4
bing	550	sproose	1.3238817833518927E-4
bing	551	standard boolean model	1.3238817833518927E-4
bing	552	star schema	1.3238817833518927E-4
bing	553	statcounter	1.3238817833518927E-4
bing	555	statistical classification	1.3238817833518927E-4
bing	556	statistical inference	1.3238817833518927E-4
bing	557	statistical model	1.3238817833518927E-4
bing	558	statistical noise	1.3238817833518927E-4
bing	560	stellar wind (code name)	1.3238817833518927E-4
bing	561	structured data analysis (statistics)	1.3238817833518927E-4
bing	562	subject indexing	1.3238817833518927E-4
bing	563	subspace clustering	1.3238817833518927E-4
bing	566	surrogate key	1.3238817833518927E-4
bing	568	symbolic computation	1.3238817833518927E-4
bing	569	systems architecture	1.3238817833518927E-4
bing	570	tablebase	1.3238817833518927E-4
bing	571	tabulating machine	1.3238817833518927E-4
bing	572	telecommunication	1.3238817833518927E-4
bing	573	temporal information retrieval	1.3238817833518927E-4
bing	576	text retrieval conference	1.3238817833518927E-4
bing	577	text corpora	1.3238817833518927E-4
bing	580	the american statistician	1.3238817833518927E-4
bing	581	theodor nelson	1.3238817833518927E-4
bing	582	theory of forms	1.3238817833518927E-4
bing	583	theory of computation	1.3238817833518927E-4
